case,field,type,status,computed,reference,diff
FindLine.0.0.20,line,scalar,IDENTICAL,"0.0000       0.0526       0.1053       0.1579       0.2105       0.2632       0.3158       0.3684       0.4211       0.4737       0.5263       0.5789       0.6316       0.6842       0.7368       0.7895       0.8421       0.8947       0.9474       1.0000            ! PRC_R_Table   - Table of turbine rating versus fine pitch (PRC_Pitch_Table), length should be PRC_Table_n, default is 1 [-].  Used if PRC_Mode = 1.","0.0000       0.0526       0.1053       0.1579       0.2105       0.2632       0.3158       0.3684       0.4211       0.4737       0.5263       0.5789       0.6316       0.6842       0.7368       0.7895       0.8421       0.8947       0.9474       1.0000            ! PRC_R_Table   - Table of turbine rating versus fine pitch (PRC_Pitch_Table), length should be PRC_Table_n, default is 1 [-].  Used if PRC_Mode = 1.",
FindLine.0.0.20,foundline,scalar,IDENTICAL,T,T,
FindLine.0.0.3,linenum,scalar,IDENTICAL,43,43,
FindLine.0.0.3,line,scalar,IDENTICAL,"0.2500              ! F_NotchBetaDen    - Damping value of denominator (determines the depth of notch). Array with length F_NumNotchFilts, [-]","0.2500              ! F_NotchBetaDen    - Damping value of denominator (determines the depth of notch). Array with length F_NumNotchFilts, [-]",
FindLine.0.0.3,foundline,scalar,IDENTICAL,T,T,
FindLine.0.0.4,linenum,scalar,IDENTICAL,51,51,
FindLine.0.0.4,line,scalar,IDENTICAL,"1.0 0.7     ! F_FlCornerFreq    - Natural frequency and damping in the second order low pass filter of the tower-top fore-aft motion for floating feedback control [rad/s, -].","1.0 0.7     ! F_FlCornerFreq    - Natural frequency and damping in the second order low pass filter of the tower-top fore-aft motion for floating feedback control [rad/s, -].",
FindLine.0.0.4,foundline,scalar,IDENTICAL,T,T,
FindLine.0.0.5,linenum,scalar,IDENTICAL,53,53,
FindLine.0.0.5,line,scalar,IDENTICAL,1.0 0.7      ! F_FlpCornerFreq   - Corner frequency and damping in the second order low pass filter of the blade root bending moment for flap control,1.0 0.7      ! F_FlpCornerFreq   - Corner frequency and damping in the second order low pass filter of the blade root bending moment for flap control,
FindLine.0.0.5,foundline,scalar,IDENTICAL,T,T,
FindLine.0.0.6,linenum,scalar,IDENTICAL,58,58,
FindLine.0.0.6,line,scalar,IDENTICAL,0.057        0.084        0.106        0.124        0.141        0.156        0.170        0.183        0.196        0.208        0.220        0.232        0.243        0.253        0.264        0.274        0.284        0.294        0.304        0.314        0.323        0.332        0.341        0.350        0.359        0.368        0.377        0.385        0.394        0.402                      ! PC_GS_angles	    - Gain-schedule table: pitch angles [rad].,0.057        0.084        0.106        0.124        0.141        0.156        0.170        0.183        0.196        0.208        0.220        0.232        0.243        0.253        0.264        0.274        0.284        0.294        0.304        0.314        0.323        0.332        0.341        0.350        0.359        0.368        0.377        0.385        0.394        0.402                      ! PC_GS_angles	    - Gain-schedule table: pitch angles [rad].,
FindLine.0.0.6,foundline,scalar,IDENTICAL,T,T,
FindLine.0.0.7,linenum,scalar,IDENTICAL,59,59,
FindLine.0.0.7,line,scalar,IDENTICAL,-2.075e-02   -1.823e-02   -1.619e-02   -1.450e-02   -1.308e-02   -1.187e-02   -1.082e-02   -9.913e-03   -9.113e-03   -8.404e-03   -7.772e-03   -7.204e-03   -6.692e-03   -6.227e-03   -5.803e-03   -5.415e-03   -5.059e-03   -4.731e-03   -4.427e-03   -4.146e-03   -3.884e-03   -3.640e-03   -3.411e-03   -3.198e-03   -2.997e-03   -2.809e-03   -2.631e-03   -2.463e-03   -2.305e-03   -2.155e-03                 ! PC_GS_KP		- Gain-schedule table: pitch controller kp gains [s].,-2.075e-02   -1.823e-02   -1.619e-02   -1.450e-02   -1.308e-02   -1.187e-02   -1.082e-02   -9.913e-03   -9.113e-03   -8.404e-03   -7.772e-03   -7.204e-03   -6.692e-03   -6.227e-03   -5.803e-03   -5.415e-03   -5.059e-03   -4.731e-03   -4.427e-03   -4.146e-03   -3.884e-03   -3.640e-03   -3.411e-03   -3.198e-03   -2.997e-03   -2.809e-03   -2.631e-03   -2.463e-03   -2.305e-03   -2.155e-03                 ! PC_GS_KP		- Gain-schedule table: pitch controller kp gains [s].,
FindLine.0.0.7,foundline,scalar,IDENTICAL,T,T,
FindLine.0.0.8,linenum,scalar,IDENTICAL,60,60,
FindLine.0.0.8,line,scalar,IDENTICAL,-8.417e-03   -7.536e-03   -6.822e-03   -6.232e-03   -5.735e-03   -5.312e-03   -4.947e-03   -4.629e-03   -4.350e-03   -4.102e-03   -3.881e-03   -3.682e-03   -3.503e-03   -3.341e-03   -3.192e-03   -3.057e-03   -2.932e-03   -2.818e-03   -2.712e-03   -2.613e-03   -2.522e-03   -2.436e-03   -2.357e-03   -2.282e-03   -2.212e-03   -2.146e-03   -2.084e-03   -2.025e-03   -1.970e-03   -1.917e-03                 ! PC_GS_KI		- Gain-schedule table: pitch controller ki gains [-].,-8.417e-03   -7.536e-03   -6.822e-03   -6.232e-03   -5.735e-03   -5.312e-03   -4.947e-03   -4.629e-03   -4.350e-03   -4.102e-03   -3.881e-03   -3.682e-03   -3.503e-03   -3.341e-03   -3.192e-03   -3.057e-03   -2.932e-03   -2.818e-03   -2.712e-03   -2.613e-03   -2.522e-03   -2.436e-03   -2.357e-03   -2.282e-03   -2.212e-03   -2.146e-03   -2.084e-03   -2.025e-03   -1.970e-03   -1.917e-03                 ! PC_GS_KI		- Gain-schedule table: pitch controller ki gains [-].,
FindLine.0.0.8,foundline,scalar,IDENTICAL,T,T,
FindLine.0.0.9,linenum,scalar,IDENTICAL,61,61,
FindLine.0.0.9,line,scalar,IDENTICAL,0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00                  ! PC_GS_KD			- Gain-schedule table: pitch controller kd gains,0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00    0.000e+00                  ! PC_GS_KD			- Gain-schedule table: pitch controller kd gains,
FindLine.0.0.9,foundline,scalar,IDENTICAL,T,T,
